startup_name,sector,city,total_raised,total_rounds,latest_round,last_raise,months_since_raise,recency_score,momentum_score,scale_score,stage_score_norm,health_score,risk_flag
Weddingz.In,Consumer Internet,Mumbai,2000000.0,2,Private Equity,2017-01-19,36.3,40.68627450980393,25.0,0.04649597065918268,83.33333333333334,37.2,HIGH RISK - No raise in 24+ months
Agara Labs,Deep-Tech,Bengaluru,2500000.0,1,Pre-Series A,2019-06-03,7.5,87.74509803921569,12.5,0.05811996332397834,16.666666666666664,37.2,WEAK
Sistema.Bio,Agriculture,Nairobi,2739034.68,1,Other,2019-06-06,7.4,87.90849673202615,12.5,0.0636770380578819,16.666666666666664,37.2,WEAK
Ecolibriumenergy,Technology,Ahmedabad,2600000.0,1,Private Equity,2017-07-03,30.8,49.673202614379086,12.5,0.06044476185693748,83.33333333333334,37.2,HIGH RISK - No raise in 24+ months
V Resorts,Consumer Internet,Noida,4000000.0,1,Private Equity,2017-06-26,31.0,49.34640522875817,12.5,0.09299194131836536,83.33333333333334,37.1,HIGH RISK - No raise in 24+ months
Formcept,Consumer Internet,Bengaluru,0.0,1,Private Equity,2017-06-27,31.0,49.34640522875817,12.5,0.0,83.33333333333334,37.1,HIGH RISK - No raise in 24+ months
Tagos Design,Technology,Bengaluru,5000000.0,1,Private Equity,2017-06-30,30.9,49.50980392156863,12.5,0.11623992664795668,83.33333333333334,37.1,HIGH RISK - No raise in 24+ months
Zinghr,Technology,Mumbai,0.0,1,Private Equity,2017-06-29,30.9,49.50980392156863,12.5,0.0,83.33333333333334,37.1,HIGH RISK - No raise in 24+ months
Buildsupply,"SaaS, Ecommerce",Gurgaon,3500000.0,1,Series A,2018-12-06,13.4,78.10457516339869,12.5,0.08136794865356968,33.33333333333333,37.1,"WATCH - Single round, going cold"
Tracxn,Technology,Bengaluru,13500000.0,4,Private Equity,2016-02-18,47.5,22.385620915032675,50.0,0.3138478019494831,83.33333333333334,37.1,HIGH RISK - No raise in 24+ months
Hug Innovations,Technology,Hyderabad,5000000.0,1,Private Equity,2017-06-26,31.0,49.34640522875817,12.5,0.11623992664795668,83.33333333333334,37.1,HIGH RISK - No raise in 24+ months
Stashfin,Consumer Internet,Delhi,5000000.0,1,Private Equity,2017-06-27,31.0,49.34640522875817,12.5,0.11623992664795668,83.33333333333334,37.1,HIGH RISK - No raise in 24+ months
Hansel.Io,Consumer Internet,Bengaluru,1350000.0,2,Private Equity,2017-01-12,36.5,40.35947712418301,25.0,0.03138478019494831,83.33333333333334,37.0,HIGH RISK - No raise in 24+ months
Grow Fit,Consumer Internet,Bengaluru,4500000.0,1,Private Equity,2017-06-21,31.2,49.01960784313726,12.5,0.10461593398316102,83.33333333333334,37.0,HIGH RISK - No raise in 24+ months
Leap India,Logistics,Mumbai,16000000.0,2,Private Equity,2017-01-06,36.7,40.032679738562095,25.0,0.3719677652734614,83.33333333333334,37.0,HIGH RISK - No raise in 24+ months
Engineer.Ai,Software,India/US,29500000.0,1,Series A,2018-11-24,13.8,77.45098039215686,12.5,0.6858155672229445,33.33333333333333,37.0,"WATCH - Single round, going cold"
Insider.In,Consumer Internet,Mumbai,5200000.0,1,Private Equity,2017-06-20,31.2,49.01960784313726,12.5,0.12088952371387496,83.33333333333334,37.0,HIGH RISK - No raise in 24+ months
Moneytap,Consumer Internet,Bengaluru,12300000.0,1,Private Equity,2017-06-15,31.4,48.692810457516345,12.5,0.28595021955397343,83.33333333333334,36.9,HIGH RISK - No raise in 24+ months
Mobident,Consumer Internet,Bengaluru,0.0,2,Private Equity,2017-01-05,36.8,39.869281045751634,25.0,0.0,83.33333333333334,36.9,HIGH RISK - No raise in 24+ months
Goomo,Consumer Internet,Mumbai,50000000.0,1,Private Equity,2017-06-05,31.7,48.20261437908498,12.5,1.162399266479567,83.33333333333334,36.9,HIGH RISK - No raise in 24+ months
Signzy,Financial Tech,Mumbai/Bengaluru,3400000.0,1,Series A,2018-11-23,13.9,77.2875816993464,12.5,0.07904315012061054,33.33333333333333,36.9,"WATCH - Single round, going cold"
Mytaxiindia,Consumer Internet,Delhi,1600000.0,3,Private Equity,2016-07-21,42.4,30.718954248366018,37.5,0.03719677652734614,83.33333333333334,36.8,HIGH RISK - No raise in 24+ months
Hypertrack,Technology,Delhi,0.0,1,Private Equity,2017-06-13,31.5,48.529411764705884,12.5,0.0,83.33333333333334,36.8,HIGH RISK - No raise in 24+ months
Guiddoo,Travel Tech,Mumbai,800000.0,2,Pre-Series A,2018-12-02,13.6,77.77777777777777,25.0,0.01859838826367307,16.666666666666664,36.8,WEAK
Peesafe.In,Healthcare,Delhi,1000000.0,1,Private Equity,2017-06-12,31.5,48.529411764705884,12.5,0.02324798532959134,83.33333333333334,36.8,HIGH RISK - No raise in 24+ months
Goodera,Technology,Bengaluru,5500000.0,1,Private Equity,2017-06-13,31.5,48.529411764705884,12.5,0.12786391931275234,83.33333333333334,36.8,HIGH RISK - No raise in 24+ months
Boxx.Ai,Technology,Bengaluru,500000.0,1,Private Equity,2017-06-12,31.5,48.529411764705884,12.5,0.01162399266479567,83.33333333333334,36.8,HIGH RISK - No raise in 24+ months
Saahas Zero Waste,Waste Management Service,Bengaluru,868600.0,1,Other,2019-05-06,8.4,86.27450980392157,12.5,0.020193200057283034,16.666666666666664,36.7,WEAK
Bhive Workspace,Consumer Internet,Bengaluru,1200000.0,1,Private Equity,2017-06-06,31.7,48.20261437908498,12.5,0.027897582395509605,83.33333333333334,36.7,HIGH RISK - No raise in 24+ months
Multiplier Solutions,Technology,Hyderabad,1500000.0,1,Private Equity,2017-06-08,31.6,48.366013071895416,12.5,0.03487197799438701,83.33333333333334,36.7,HIGH RISK - No raise in 24+ months
Abi Health,Technology,Bengaluru,1500000.0,1,Private Equity,2017-06-08,31.6,48.366013071895416,12.5,0.03487197799438701,83.33333333333334,36.7,HIGH RISK - No raise in 24+ months
Spinny,eCommerce,Gurgaon,1000000.0,1,Private Equity,2017-06-06,31.7,48.20261437908498,12.5,0.02324798532959134,83.33333333333334,36.7,HIGH RISK - No raise in 24+ months
Maxmywealth,Consumer Internet,Mumbai,0.0,1,Private Equity,2017-06-05,31.7,48.20261437908498,12.5,0.0,83.33333333333334,36.7,HIGH RISK - No raise in 24+ months
Mobile Premier League,Gaming,Bengaluru,500000.0,1,Series A,2018-11-08,14.4,76.47058823529412,12.5,0.01162399266479567,33.33333333333333,36.6,"WATCH - Single round, going cold"
Amagi Media Labs,Technology,Mumbai,35000000.0,2,Private Equity,2016-12-15,37.5,38.72549019607844,25.0,0.8136794865356968,83.33333333333334,36.6,HIGH RISK - No raise in 24+ months
Sastasundar,eCommerce,Kolkata,5000000.0,1,Private Equity,2017-05-31,31.9,47.875816993464056,12.5,0.11623992664795668,83.33333333333334,36.6,HIGH RISK - No raise in 24+ months
Rapido,Technology,Hyderabad,101896230.0,3,Series A,2017-11-21,26.1,57.35294117647059,37.5,2.368882060180665,33.33333333333333,36.6,HIGH RISK - No raise in 24+ months
Indifi,Consumer Internet,Gurgaon,10000000.0,2,Private Equity,2016-12-13,37.5,38.72549019607844,25.0,0.23247985329591336,83.33333333333334,36.5,HIGH RISK - No raise in 24+ months
Industrybuying,ECommerce,Delhi,13000000.0,4,Private Equity,2016-01-20,48.5,20.751633986928113,50.0,0.3022238092846874,83.33333333333334,36.5,HIGH RISK - No raise in 24+ months
Collateral Medical,eCommerce,Mumbai,3500000.0,1,Private Equity,2017-05-29,32.0,47.71241830065359,12.5,0.08136794865356968,83.33333333333334,36.5,HIGH RISK - No raise in 24+ months
Furlenco,Technology,Bengaluru,42200000.0,4,Other,2017-12-11,25.4,58.496732026143796,50.0,0.9810649809087545,16.666666666666664,36.5,HIGH RISK - No raise in 24+ months
Stalk Buy Love,eCommerce,Delhi,6000000.0,2,Private Equity,2016-12-09,37.7,38.39869281045751,25.0,0.13948791197754803,83.33333333333334,36.4,HIGH RISK - No raise in 24+ months
Doctor Insta,Consumer Internet,Gurgaon,2500000.0,2,Private Equity,2016-12-12,37.6,38.56209150326797,25.0,0.05811996332397834,83.33333333333334,36.4,HIGH RISK - No raise in 24+ months
Urdoorstep,eCommerce,Bengaluru,1400000.0,2,Private Equity,2016-12-05,37.8,38.235294117647065,25.0,0.03254717946142787,83.33333333333334,36.3,HIGH RISK - No raise in 24+ months
Telr,Technology,Mumbai,3000000.0,1,Private Equity,2017-05-16,32.4,47.05882352941176,12.5,0.06974395598877402,83.33333333333334,36.3,HIGH RISK - No raise in 24+ months
Ace2Three,Consumer Internet,Hyderabad,73700000.0,1,Private Equity,2017-05-01,32.9,46.24183006535948,12.5,1.7133765187908816,83.33333333333334,36.3,HIGH RISK - No raise in 24+ months
Setu,Fintech,Bengaluru,3500000.0,1,Seed,2019-04-11,9.2,84.9673202614379,12.5,0.08136794865356968,16.666666666666664,36.2,WEAK
Freshdesk,Consumer Internet,Chennai,105000000.0,2,Private Equity,2016-11-02,38.9,36.43790849673203,25.0,2.4410384596070904,83.33333333333334,36.2,HIGH RISK - No raise in 24+ months
Legal Raasta,Consumer Internet,Delhi,5000000.0,1,Private Equity,2017-05-12,32.5,46.89542483660131,12.5,0.11623992664795668,83.33333333333334,36.2,HIGH RISK - No raise in 24+ months
Remit Guru,Consumer Internet,Mumbai,466000.0,1,Private Equity,2017-05-12,32.5,46.89542483660131,12.5,0.010833561163589562,83.33333333333334,36.2,HIGH RISK - No raise in 24+ months
Housing.Com,Consumer Internet,Mumbai,20000000.0,2,Private Equity,2016-11-22,38.2,37.58169934640523,25.0,0.4649597065918267,83.33333333333334,36.2,HIGH RISK - No raise in 24+ months
Azah,Health and Wellness,Gurgaon,200000.0,1,Seed,2019-04-12,9.2,84.9673202614379,12.5,0.0046495970659182675,16.666666666666664,36.2,WEAK
Affordplan,Consumer Internet,Delhi,3500000.0,2,Private Equity,2016-11-29,38.0,37.908496732026144,25.0,0.08136794865356968,83.33333333333334,36.2,HIGH RISK - No raise in 24+ months
Sequretek,Technology,Mumbai,0.0,1,Private Equity,2017-05-09,32.6,46.73202614379085,12.5,0.0,83.33333333333334,36.1,HIGH RISK - No raise in 24+ months
Peppertap,Hyperlocal\\xc2\\xa0 Grocery Delivery Service,Gurgaon,50000000.0,4,Private Equity,2015-12-21,49.5,19.117647058823522,50.0,1.162399266479567,83.33333333333334,36.1,HIGH RISK - No raise in 24+ months
Bonhomia,Food & Beverage,Delhi,3000000.0,3,Private Equity,2016-06-14,43.6,28.75816993464052,37.5,0.06974395598877402,83.33333333333334,36.1,HIGH RISK - No raise in 24+ months
Servify,Consumer Internet,Mumbai,0.0,2,Private Equity,2016-11-24,38.2,37.58169934640523,25.0,0.0,83.33333333333334,36.1,HIGH RISK - No raise in 24+ months
4Tigo,Logistics,Bengaluru,10000000.0,1,Private Equity,2017-05-02,32.9,46.24183006535948,12.5,0.23247985329591336,83.33333333333334,36.0,HIGH RISK - No raise in 24+ months
Awfis,Consumer Internet,Mumbai,20000000.0,1,Private Equity,2017-04-26,33.1,45.915032679738566,12.5,0.4649597065918267,83.33333333333334,36.0,HIGH RISK - No raise in 24+ months
Good Methods Global,Technology,Trivandrum,0.0,1,Private Equity,2017-05-05,32.8,46.40522875816993,12.5,0.0,83.33333333333334,36.0,HIGH RISK - No raise in 24+ months
Smecorner,Consumer Internet,Mumbai,0.0,1,Private Equity,2017-05-02,32.9,46.24183006535948,12.5,0.0,83.33333333333334,36.0,HIGH RISK - No raise in 24+ months
Scootsy,Consumer Internet,Mumbai,3600000.0,1,Private Equity,2017-04-27,33.0,46.07843137254902,12.5,0.08369274718652882,83.33333333333334,35.9,HIGH RISK - No raise in 24+ months
Myra,Consumer Internet,Bengaluru,0.0,1,Private Equity,2017-04-26,33.1,45.915032679738566,12.5,0.0,83.33333333333334,35.9,HIGH RISK - No raise in 24+ months
Active.Ai,Technology,Singapore,3500000.0,2,Private Equity,2016-11-14,38.5,37.091503267973856,25.0,0.08136794865356968,83.33333333333334,35.9,HIGH RISK - No raise in 24+ months
Zipgo,Consumer Internet,Bengaluru,0.0,1,Private Equity,2017-04-26,33.1,45.915032679738566,12.5,0.0,83.33333333333334,35.9,HIGH RISK - No raise in 24+ months
Absentia Vr,Technology,Bengaluru,1250000.0,1,Private Equity,2017-04-18,33.3,45.58823529411765,12.5,0.02905998166198917,83.33333333333334,35.8,HIGH RISK - No raise in 24+ months
Innefu Security Consulting,Technology,Delhi,2000000.0,1,Private Equity,2017-04-18,33.3,45.58823529411765,12.5,0.04649597065918268,83.33333333333334,35.8,HIGH RISK - No raise in 24+ months
Paytm Marketplace,ECommerce,Bengaluru,200000000.0,1,Private Equity,2017-03-03,34.9,42.97385620915033,12.5,4.649597065918268,83.33333333333334,35.8,HIGH RISK - No raise in 24+ months
Golflan,Consumer Internet,Delhi,1000000.0,2,Private Equity,2016-11-10,38.6,36.9281045751634,25.0,0.02324798532959134,83.33333333333334,35.8,HIGH RISK - No raise in 24+ months
Connect India,Logistics,Bengaluru,6000000.0,2,Private Equity,2016-11-04,38.8,36.60130718954249,25.0,0.13948791197754803,83.33333333333334,35.8,HIGH RISK - No raise in 24+ months
Whodat,Technology,Bengaluru,600000.0,1,Private Equity,2017-04-18,33.3,45.58823529411765,12.5,0.013948791197754802,83.33333333333334,35.8,HIGH RISK - No raise in 24+ months
Weareholidays,Consumer Internet,Gurgaon,7700000.0,1,Private Equity,2017-04-13,33.5,45.26143790849674,12.5,0.1790094870378533,83.33333333333334,35.7,HIGH RISK - No raise in 24+ months
Emiza,Logistics,Mumbai,4500000.0,1,Private Equity,2017-04-12,33.5,45.26143790849674,12.5,0.10461593398316102,83.33333333333334,35.7,HIGH RISK - No raise in 24+ months
Hackerearth,Consumer Internet,Bengaluru,4500000.0,1,Private Equity,2017-04-12,33.5,45.26143790849674,12.5,0.10461593398316102,83.33333333333334,35.7,HIGH RISK - No raise in 24+ months
Easypolicy,Consumer Internet,Noida,12200000.0,2,Private Equity,2016-11-03,38.9,36.43790849673203,25.0,0.2836254210210143,83.33333333333334,35.7,HIGH RISK - No raise in 24+ months
Zarget,Technology,Chennai,7500000.0,2,Private Equity,2016-11-03,38.9,36.43790849673203,25.0,0.17435988997193502,83.33333333333334,35.7,HIGH RISK - No raise in 24+ months
Healthcare At Home,Healthcare,Noida,40000000.0,1,Private Equity,2017-04-03,33.8,44.771241830065364,12.5,0.9299194131836535,83.33333333333334,35.6,HIGH RISK - No raise in 24+ months
Chargebee,Technology,Chennai,76871000.0,2,Series A,2018-03-22,22.1,63.88888888888889,25.0,1.7870958802710157,33.33333333333333,35.6,MEDIUM RISK - No raise in 18+ months
Oyorooms,Hospitality,Gurgaon,262000000.0,3,Other,2018-02-14,23.3,61.9281045751634,37.5,6.09097215635293,16.666666666666664,35.6,MEDIUM RISK - No raise in 18+ months
Safetykart,eCommerce,Gurgaon,0.0,1,Private Equity,2017-04-13,33.5,45.26143790849674,12.5,0.0,83.33333333333334,35.6,HIGH RISK - No raise in 24+ months
Kredx,eCommerce,Bengaluru,6750000.0,2,Private Equity,2016-10-25,39.2,35.947712418300654,25.0,0.15692390097474154,83.33333333333334,35.5,HIGH RISK - No raise in 24+ months
Dataweave,Technology,Bengaluru,0.0,1,Private Equity,2017-04-05,33.8,44.771241830065364,12.5,0.0,83.33333333333334,35.5,HIGH RISK - No raise in 24+ months
Markets And Markets,Technology,Pune,56000000.0,1,Private Equity,2017-03-23,34.2,44.11764705882353,12.5,1.3018871784571149,83.33333333333334,35.5,HIGH RISK - No raise in 24+ months
Waycool,Food & Beverage,Chennai,2700000.0,1,Private Equity,2017-04-04,33.8,44.771241830065364,12.5,0.06276956038989662,83.33333333333334,35.5,HIGH RISK - No raise in 24+ months
Elastirun,Technology,Pune,7000000.0,1,Private Equity,2017-04-04,33.8,44.771241830065364,12.5,0.16273589730713936,83.33333333333334,35.5,HIGH RISK - No raise in 24+ months
Letsmd,Healthcare,Delhi,1000000.0,3,Other,2018-04-12,21.4,65.0326797385621,37.5,0.02324798532959134,16.666666666666664,35.5,MEDIUM RISK - No raise in 18+ months
Perfios,Technology,Bengaluru,6100000.0,1,Private Equity,2017-04-04,33.8,44.771241830065364,12.5,0.14181271051050715,83.33333333333334,35.5,HIGH RISK - No raise in 24+ months
Wonderchef,eCommerce,Mumbai,0.0,1,Private Equity,2017-04-08,33.7,44.93464052287581,12.5,0.0,83.33333333333334,35.5,HIGH RISK - No raise in 24+ months
Fastfox,Consumer Internet,Gurgaon,4600000.0,1,Private Equity,2017-04-08,33.7,44.93464052287581,12.5,0.10694073251612014,83.33333333333334,35.5,HIGH RISK - No raise in 24+ months
Eruditus,Education,Mumbai,8200000.0,1,Private Equity,2017-04-03,33.8,44.771241830065364,12.5,0.19063347970264896,83.33333333333334,35.5,HIGH RISK - No raise in 24+ months
Faircent,Consumer Internet,Gurgaon,0.0,3,Private Equity,2016-05-11,44.7,26.960784313725497,37.5,0.0,83.33333333333334,35.5,HIGH RISK - No raise in 24+ months
Babychakra,Consumer Internet,Mumbai,0.0,2,Private Equity,2016-10-18,39.4,35.62091503267975,25.0,0.0,83.33333333333334,35.4,HIGH RISK - No raise in 24+ months
Oriano Solar,Technology,Mumbai,3000000.0,1,Private Equity,2017-03-31,33.9,44.60784313725491,12.5,0.06974395598877402,83.33333333333334,35.4,HIGH RISK - No raise in 24+ months
Donething,Consumer Internet,Gurgaon,300000.0,1,Private Equity,2017-03-28,34.0,44.44444444444444,12.5,0.006974395598877401,83.33333333333334,35.3,HIGH RISK - No raise in 24+ months
Kooh Sports,Technology,Mumbai,4200000.0,2,Private Equity,2016-10-07,39.8,34.96732026143792,25.0,0.09764153838428362,83.33333333333334,35.2,HIGH RISK - No raise in 24+ months
Appsdaily,Consumer Internet,Mumbai,19750000.0,2,Private Equity,2016-10-04,39.9,34.80392156862746,25.0,0.4591477102594289,83.33333333333334,35.2,HIGH RISK - No raise in 24+ months
Airpay,Technology,Mumbai,3670000.0,1,Private Equity,2017-03-21,34.3,43.95424836601308,12.5,0.08532010615960021,83.33333333333334,35.2,HIGH RISK - No raise in 24+ months
3Hcare,Healthcare,Delhi,1100000.0,2,Other,2018-09-04,16.5,73.0392156862745,25.0,0.025572783862550474,16.666666666666664,35.2,WEAK
Druva,Technology,Pune,51000000.0,2,Private Equity,2016-09-28,40.1,34.47712418300654,25.0,1.185647251809158,83.33333333333334,35.2,HIGH RISK - No raise in 24+ months
Scandid,Consumer Internet,Pune,0.0,2,Private Equity,2016-10-04,39.9,34.80392156862746,25.0,0.0,83.33333333333334,35.1,HIGH RISK - No raise in 24+ months
Innerchef,Consumer Internet,Gurgaon,4250000.0,2,Private Equity,2016-10-04,39.9,34.80392156862746,25.0,0.0988039376507632,83.33333333333334,35.1,HIGH RISK - No raise in 24+ months
Fingerlix,Consumer Internet,Mumbai,11310000.0,3,Other,2018-03-19,22.2,63.72549019607843,37.5,0.26293471407767804,16.666666666666664,35.1,MEDIUM RISK - No raise in 18+ months
Mpaani,Consumer Internet,Mumbai,1350000.0,1,Private Equity,2017-03-16,34.4,43.790849673202615,12.5,0.03138478019494831,83.33333333333334,35.1,HIGH RISK - No raise in 24+ months
Mydermacy,Consumer Internet,Delhi,0.0,1,Private Equity,2017-03-14,34.5,43.627450980392155,12.5,0.0,83.33333333333334,35.1,HIGH RISK - No raise in 24+ months
Blowhorn,Consumer Internet,Bengaluru,3650000.0,1,Private Equity,2017-03-07,34.7,43.30065359477124,12.5,0.08485514645300837,83.33333333333334,35.0,HIGH RISK - No raise in 24+ months
Igenetics,Healthcare,Mumbai,19500000.0,1,Private Equity,2017-03-04,34.8,43.13725490196079,12.5,0.45333571392703104,83.33333333333334,35.0,HIGH RISK - No raise in 24+ months
Magicbricks,Consumer Internet,Mumbai,4500000.0,1,Private Equity,2017-03-09,34.7,43.30065359477124,12.5,0.10461593398316102,83.33333333333334,35.0,HIGH RISK - No raise in 24+ months
Zappfresh,Food & Beverages,Gurgaon,3077000.0,3,Other,2018-03-19,22.2,63.72549019607843,37.5,0.07153405085915254,16.666666666666664,35.0,MEDIUM RISK - No raise in 18+ months
Data Resolve,Technology,Noida,1000000.0,1,Private Equity,2017-03-07,34.7,43.30065359477124,12.5,0.02324798532959134,83.33333333333334,35.0,HIGH RISK - No raise in 24+ months
Parentune,Consumer Internet,Gurgaon,0.0,1,Private Equity,2017-03-08,34.7,43.30065359477124,12.5,0.0,83.33333333333334,34.9,HIGH RISK - No raise in 24+ months
Oho Shop,Technology,Ahmedabad,6700000.0,1,Private Equity,2017-03-03,34.9,42.97385620915033,12.5,0.15576150170826197,83.33333333333334,34.9,HIGH RISK - No raise in 24+ months
Pickme,Consumer Internet,Mumbai,1790000.0,1,Private Equity,2017-03-06,34.8,43.13725490196079,12.5,0.041613893739968495,83.33333333333334,34.9,HIGH RISK - No raise in 24+ months
Gadgetwood,Consumer Internet,Delhi,6200000.0,2,Private Equity,2016-09-22,40.3,34.15032679738563,25.0,0.14413750904346628,83.33333333333334,34.9,HIGH RISK - No raise in 24+ months
Belong,Consumer Internet,Bengaluru,10000000.0,1,Private Equity,2017-03-01,34.9,42.97385620915033,12.5,0.23247985329591336,83.33333333333334,34.9,HIGH RISK - No raise in 24+ months
Finzy,Finance,Bengaluru,2300000.0,2,Other,2018-08-20,17.0,72.22222222222223,25.0,0.05347036625806007,16.666666666666664,34.9,WEAK
Neostencil,Consumer Internet,Delhi,1000000.0,1,Private Equity,2017-02-28,35.0,42.81045751633987,12.5,0.02324798532959134,83.33333333333334,34.8,HIGH RISK - No raise in 24+ months
